Author.ID,Text_nolink,Assigned_Topic
1798365732658388992,"Not according to the data from Western Europe, where water is not artificially fluoridated.",6
1788294077609316352,will you ban fluoride in tap water &amp; the COVID vaccine like America have just done ???,4
2992868235,Also condolences to either gas stove manufacturers or fluoride producers.,4
1117738362301972480,"If you like fluoride, there are pleny of ways you can get some on your teeth.  Mouthwash, toothpase, and I suppose there might be a market for fluorinated buogy water.",4
1747263771402522624,RFK did his research. Fluoride in the water can actually harm you. I've never had it in my water. Still have my own teeth.,4
1671766775971696640,You must’ve gotten too much fluoride,6
1671766775971696640,Was it the fluoride?,4
22977419,"Morning Cleveland, I think Mimi is not putting up with the ""Don't cut me off"" crowds this morning. 

She was to the point with that Fluoride in the Water caller. 

Sorry that happened.",4
311752601,"Fluoride hardens teeth, reducing the likelihood of cavities, but it's also slightly toxic to your body over decades. I recommend nanohydroxapatite toothpaste. It's made out of the same stuff teeth are made of, and it remineralizes teeth.",4
119559815,If you vote trump today RFK Jr will personally come to your house to install anti-fluoride filters on your faucets,1
1772403991822897152,"I have never heard of this term, how common is fluoridated water is?",4
124405575,"Fluoride is also naturally occurring in our ground water in many areas. They can stop putting it in, but if you don't filter it out with reverse osmosis, then it will still be in there.",0
2465262638,That infection was probably only curable with antibiotics.  Fluoride would not have changed the outcome. Germs attack the heart valve causing blood clots.,6
2562075432,The man who wants to remove fluoride from the water supply? The man who doesn’t believe in pasturised milk? The man who believes every vaccine causes cancer? Anti-depressants causes school shootings? Plus much more. The guy has zero qualifications to be in charge of health.,3
1523436115285397504,"Hi everyone,
Did you know that water treatment facilities also modify the pH of water and incorporate fluoride following the disinfection process? Balancing the pH enhances flavor, minimizes pipe corrosion, and helps disinfectants remain effective in eliminating germs as water",3
1523436115285397504,"moves through the pipes. Consuming water with the appropriate level of fluoride helps maintain strong teeth and prevent cavities.

Aqua Treatment provides free consultations...08034810781",4
1114895586,"Have you tested natural sources of water?  

Fluoride in natural sources of water is rare - minute when present - and different compared To what we add to our water supply - let alone too much. 

People with well water don’t have dental challenges.",4
289323307,"I don’t think there’s anything wrong with wanting your water pure.

If you also want fluoride use toothpaste with it in etc.",0
1121489572721041408,Ok but she never debunked anything RFK has been saying about Fluoride,4
1598427722421702656,12 European countries ban fluoride in water.,4
1460662659867627520,"By all means feed it to your family but leave us out.

Based on extensive research, the fluoridation of drinking water presents a complex balance of benefits and risks:

Benefits

Water fluoridation has historically shown effectiveness in preventing dental caries:
- Studies…",4
1587532646405607424,You’re not supposed to drink fluoride. It’s not good for you.,4
835397489998036992,"LOL, even on the label of Fluoride toothpaste, there is a warning "" Do not swallow,"" and young children must only use a pea sized amount for supervised brushing to minimize swallowing",4
1587532646405607424,Bottled water still has fluoride in it,7
14690630,"It is. 

As with many things one could call ""toxin"", it's the dosage that is important. The levels of fluoride in drinking water are low enough to cause no harm, but high enough to give the benefit. 

Look at the concentration on that package: 90%. In drinking water it's 0.7mg/L,…",0
750432873258315776,"Out of a population of about three-quarters of a billion, under 14 million people, only 2% of Europe receives fluoridated water. And the vast majority are in the UK and Ireland.",5
1044275661601411072,Is “Chapin” in reference to Chapin F. Robert’s also known as “Fried by Fluoride”,4
500305226,"Removing the #1 fight against childhood tooth decay. 
One part per million folks. 
Are they going to take away our fluoride varnish too? 
WTF
rotten deciduous teeth can damage permanent buds",4
742049961169260544,How much fluoride is in well water?  In bottled water?  How many people drink tap water?  How many countries have fluoride in their water?  We get fluoride from our dentist or at least I do.,7
500305226,Fluoride is one part per million and the #1 fight against childhood tooth decay. I spent 25 yrs putting stainless steel crowns on rotted deciduous teeth,4
1623449233079631872,If only there was a way to apply fluoride directly to teeth like using a type of paste on a brush of some sort...,4
2900483133,"My thoughts exactly. What did we do before 
fluoride saved our teeth. 🫤",4
7067072,I found MADEA. Does Tyler Perry have a new movie coming out? Maybe Madea Puts The Fluoride Back In The Water?,4
1604795916355047424,We get fed fluoride though.,4
469490331,the practice of fluoridated water in the first place. Sources to come - but you've got your work cut out for you if you can convince me otherwise. Would hope you consider following your own advise and determining the level of evidence you'd need to encounter to change positions,6
890439910724743168,"In Japan, fluoride is not added to tap water (tap water fluoridation). The reasons for this are:
 1) The purpose of tap water is to supply clean water, not to promote health by preventing cavities or other problems. ……",7
890439910724743168,"……

2) The amount of fluoride used for drinking is extremely small compared to the amount of water supplied. 
3) It is difficult to control the optimal concentration (the concentration that prevents cavities and does not increase mottled teeth).",4
14935323,"I’m not sure my closing argument would center on fluoride and a squirrel, but what do I know…",4
1152246233479753728,Donald trump and rfk vowed to take fluoride out the water supply and stop the use of atrazine on our crops.,1
1183114712847917056,"Me: Who are you voting for?

My dad: RFK. Because I want fluoride in my water 🥰

Me: No, he’s trying to take fluoride OUT of the water.

My dad: Oh no! Guess I have to vote for Kamala, then.

He’s a single issue voter.",2
1728512351471853568,It will be interesting to see how Trump's potential policies on fluoride and vaccines shape the conversation around public health if he were to return to office. His collaboration with RFK Jr. could also bring a new perspective to health policy discussions.,3
469490331,"skipped over my point: excess fluoride get absorbed by gut and into bloodstream. Many studies look at this, but not ones cited by agencies.",2
1003815587288580096,Fluoride in the water makes it easier.,4
1621014539205758976,"You’re not sposed to rinse your mouth out after brushing because of stuff in the toothpaste that’s sposed to be good for your teeth, like fluoride and whatnot, but I still do it.",4
1069813405354287104,"What policy has Kamala said that indicates that?  Or the last four years?
Vote Trump and he’ll take fluoride out of our water.",4
1751081414223597568,"Hey, most toothpaste is full of fluoride! Interesting thing, on toothpaste - warning, don’t swallow. Maybe not because of fluoride?

On COVID, RFK Jr wrote book on Fauci. Skinned him, alive about everything, well documented.

Hmm… no one, even Fauci, sued?

Makes one wonder🤔",0
1666439765556690944,"The decision to add or later remove fluoride from public drinking water is a local one, not a Federal one.",4
1499362419096932352,Japan doesn't even have fluoride in their water and they love anything that makes something white,4
1754699207502397440,"Homeostatsis. You pee a lot. 

IOW, the concentration of fluoride remains the same within your body.",4
743732481250058240,The Fluoride Stare?,4
1587113508633645056,"When I point out things like most other countries don’t add fluoride, they start to squirm.  They know what’s next.  Other experts in other countries disagree, and they have better results.

Import actual health experts when Trump is elected.  Let them run CDC, FDA, NIH.",6
1506354441674448896,"agree. i am mostly in favor of fluoride too, but he is right on some of the ingredients in foods in usa vs less ingredients in europe.",3
500305226,Fluoride has always been the #1 fight against childhood tooth decay. By the time you are born you have a bud for every tooth you’re going to have in your mouth. Deciduous and permanent. But since you’re not a dental professional you wouldn’t know or understand. You know science,4
1586043074924486656,They drink straight fluoride. 🤣,4
18219120,I didn’t have on my 2024 election BINGO card that 1 of the most effective lobbying efforts would be around improving health - seems we r greatly divided whether that Means reducing women’s  access to healthcare or fluoride in H20 but imagine if govt takes this seriously,6
1611479557944770560,"The biggest problem with solar systems is the chemicals used to convert silicate into the gravel used for the panels.
To produce sufficient clean silicon, it must be treated with chloride, sulfuric acid, fluoride, trichloroethane and acetone.
In addition, gallium, arsenide,…",4
1511012083734880256,"I disagree.  There is some evidence that there may be negative effects at low doses.  

I’m actually in favour of fluoride.  I just think people should have the choice of what is put in their bodies.",7
1643004103902076928,"Day 1 needs to be elections, borders, and fluoride.",4
1009999343892353024,"RFK Jr wants to remove fluoride from water, and you’re not gonna support Trump?",4
156007114,I thought it was fluoride!,4
527527785,"It's my understanding that all European countries have banned adding fluoride to water systems.  Yes, this issue needs to be studied.",4
1062777444757843968,by removing fluoride from the water……,4
1705264003277258752,With the giant isles of supermarket  flavored bottle water and sports drinks ; the one thing you never see is  fluoridated water .,4
1238873669004226560,"I think that site is just wishful thinking lol

What's the rational person argument for fluoridation these days?",4
1463763473146560512,"I do, yes. 
However fluoride is not a nutrient.

If it critical to my health, I will take a fluoride supplement, or, I will simply brush my teeth.

I do not believe my drinking and bathing water should be ""medicated"".",4
1679992050228375552,When can we start blaming the fluoride in the water? 😜,7
725887395481063424,You can add the fluoride back in if you want to,4
1170023645114060800,"Too much fluoride 🤔 🤣

To be fair, the msm is a very powerful weapon. It’s not easy for everyone to see through the noise. We all receive different input.",4
1807019327536939008,They don't add fluoride here in the Inland Northwest 😏,4
2364383106,"He was simply checking its fluoride levels, that's all.",4
1518789645676470272,Breaking News: Nancy Pelosi dumps all stock in fluoride.,2
928475968427106304,Holy shit - I didn't know that. Do you happen to know the type of fluoride in natural occuring well water? I'm sure its different from water treatment fluoride?,4
1601951716726820864,All I wanted was abs. Now I look for toothpaste without Fluoride...,0
1326352568625352704,"BREAKING: Dentists are supporting Trump 2 to 1 because he’s promised to have Kennedy remove fluoride from drinking water. 

 #RESIST #GOP #MAGA",4
2707736232,"Vote to abolish the income tax, free Ross, and remove fluoride from our water.",4
734900245293715456,Of course.. and a fluoride filter on my water..,4
34174121,"Yep, start going down the rabbit hole. I think you will be shocked. 

Well water and ground water are fluoride generally comes from fluorine bearing minerals like  fluorite, apatite and micas.",0
928475968427106304,In well water it's just fluoride ion btw. Depends on what rocks are around. Sucks your experience isn't as good with awake dentists. Hopefully more people wake up. We have to fight for our future and I'm worried the powers that be are strong enough to keep people sleeping,4
384142060,The fluoride 😂😂,4
1136550701226647552,pretty sure my dentist is that one dentist out of ten that doesn’t recommend colgate. he instead recommends a metal stick and fluoride,4
1808400575668592640,love my morning dosage of red 40 and fluoride,0
191610755,They added fluoride to our water about 21 years ago.,4
1055962456919601152,Fluoridation of water at the time it was started was one of the largest positive health initiatives of the 20th century based on the risks existing at the time.  Before its wholesale removal a real benefit to risk analysis should be done.,4
635695225,"Fluoridated water, synthetic estrogen imitating chemicals in plastic food &amp; beverage packaging, soy derivatives in processed food. Just to name a few possibilities.",5
926965749821739008,"i was just commenting on that as it was the next link, and didn't want you to conclude they were not using the word ""reactivity"" with relation to fluoride/ related. 
as for the general question:",3
1441644920419221504,"Remineralized RO and distilled are still leagues above most options. Filtered water doesn’t hydrate anyway. Even expensive sparkling waters in glass bottles have PFAS, VOCs, fluoride, trace metals, radioactivity, etc. so it’s always a matter of weighing pros/cons.",4
39464821,I don't care. I have fluoride in my toothpaste. The numpties can have their rotten teeth. Doesn't bother me.,4
1380530385474486272,"""Washing your teeth""
How do you do it, a hosepipe or a bucket and sponge? I don't see a fluoride source here.",4
1487238241237356544,"If you don’t vote for Trump today,
or if you decide not to vote at all,
you’re voting NOT to:

Stop water fluoridation, stop poison vaccines, stop chemtrails, stop GMOs

ELIMINATE INCOME TAX

END THE WARS

END THE FED

🇺🇸VOTE FOR TRUMP! 🦅",3
1839783782330564608,The EPA has been re-evaluating fluoride limits in water since 2015. Why? Because fluoride can cause serious health problems if the levels are too high. 🛑,0
1154076565556387840,"&gt;""And I understand that this really needs to be qualified about how small of an amount the human body needs because it's literally trace amounts.""

Is there a test available somewhere to measure that? To measure the presence of fluoride in the body. And I mean without paying $$$$",2
1585630817711140864,I need 100 Patriots that are ready to have Fluoride removed from America's water systems to comment below.,4
926965749821739008,"no, i stated it is reckless.
(to derive some dental benefit with unknown other effects of ingesting fluoride with all drinking water)

actually, looking at a lawn sprinkler and a storm drain, the entire ecosystem of biochemical reactions has to be considered. who can do that?",0
39750330,"astrezine free, fluoride free, hormone free, monsanto free pizza and this allowed him to channel his inner Alex jones and really open his third eye, and align his chackras",4
837123367002066944,"Yeah, to get RFK to ban fluoride in tap water.",4
111636207,I never visited a dentist until i was 25 for a route checkup. Grew up in a  country with no fluoride in the water,4
85216763,Putin has stated several times that if Trump is elected peace talks begin with Ukraine. Trump will not fund another war. For the first time in history a war between two other countries will end when another country has a new president. JFK Jr will remove fluoride from our water,6
28084505,"I haven’t seen him make anti-vaccine comments, promise to ban fluoride in water or promise to ban chemtrails (which is easy to do as they don’t exist). 

Can you point me to those?",4
1771566698870509568,"3️⃣ Avoid Mitochondrial Toxins: Certain toxins (like glyphosate, nnEMF, and fluoride) inhibit mitochondrial function, making it harder to produce metabolic water. Limiting exposure helps your mitochondria stay efficient.  #MitochondrialToxins",5
1272999139589185536,RFK Jr. doesn’t even believe in fluoride lmao,4
1616411739775533056,Fluoride is in all your bottled water!!!,7
1812265177683042304,There’s only like 0.2 to 0.7 milligrams of fluoride per liter of water in America. You’re fine.,4
1083243717027397632,This and stopping adding fluoride to our water.,4
289823868,What a dream!!  I’ve been awakening a lot lately around 3:00-4:00. But I can never remember dreams. Probably the fluoride 😁,6
964779961394630656,"Lots of things are deemed “unhealthy” by *experts*. But here’s the thing. I make up my own mind, My 2 boys played rugby. Deemed v unhealthy. I ride horses. Deemed v unhealthy. I don’t outsource my risk analysis to other “experts”. I make my own decisions. Fluoride, fat, fires….",4
58027740,the fluoride in Boston water burns the tips of some easy-care indoor green plants. so there's that. 🤔🌱,4
1250151117650104320,"Yes! Brushing is good. Also yes, if you have rotting teeth then there are negative long term implications. Gum disease/Tooth Decay-CVD Correlations.  BUT when new data comes along that shows more harm than good for fluoride ions in drinking water then we should adjust accordingly",4
99511175,"Dr. Berry, what about toothpaste that has sodium fluoride 0.15% w/v fluoride ion that’s in Sensodyne Proenamel? My daughter does not get fluoride at the dentist and our water doesn’t have it in it either as we live out in the country and have a well.",4
1039974083348365312,Fluoride is a product that should not be ingested in large quantities.,0
1811039539030376448,His active skill fluoride removal is the first active skill in the game to lower your own HP to make it easier to transform on HP conditions,4
21546203,Did you say 'fluoride'?,4
916575109820817408,Drinking fluoride.,4
1796351134875230208,Fluoride.,4
191610755,"I voted for Trump because the last four years have been terrible. I actually don't really believe in the show all that much, though. He promised to get rid of the fluoride and the dangerous and draining illegal aliens. That got my vote.",0
1552875571616653312,"You stupid fucks , most every western country in Europe has banned fluoride in the drinking water.",4
1496224273349832704,"You think Americans have significantly lower IQ than Danes? We don't put fluoride in our water? 

I honestly think it makes no difference. 

If is sill to call it dangerous and equally silly to pretend it's some major health achievement.",7
1247237141324795904,"Not to beat a dead horse, you really think fluoride is the method nowadays? Or perhaps it has evolved into something else.  Just an opinion and food for thought.",4
1819790511680405504,Too many fluoride treatments?,4
1679520279234584576,I think it’s the fluoride in the water.,4
1603390285937008640,"Robert Kennedy 
🚨 Shocking Health Policy Shakeup? 

Trump's latest: Considering moves against vaccines &amp; fluoride, with a major overhaul of Obamacare on the horizon. 🚫💉

💧 #TrumpHealthPlan #HealthcareDebate #VaccineConcerns #FluorideDebate",3
1811332824781193216,"Nothing. Fluoride does not treat the water, so when it is removed, nothing needs to be added in its place. For those who want to use fluoride, they can get fluoride toothpaste, which is cheap and available at basically every grocery and convenient store in the country.",0
112681439,Doesn't toothpaste already have fluoride in it?,0
1514969231053443072,Have you ever looked into what fluoride can do to your memory?,4
807736661563973632,"The FLUORIDE EXPORTER (FEX) is the major mechanism of tolerance to fluoride toxicity in plants. Article
Mar 2021 Fluoride is everywhere in the environment, yet it is toxic to living things. How biological organisms detoxify fluoride has been unknown until recently.",4
746130594,Sodium fluoride ≠ Fluoride in the same way sodium chloride ≠ chlorine,4
978345291928649728,Fluoride is good for tooth health.,4
807736661563973632,Fluoride-specific ion transporters in both prokaryotes (Fluoride channel; Fluc) and fungi (Fluoride Exporter; FEX) efficiently export fluoride to the extracellular environment. FEX homologues have been identified throughout the plant kingdom..,3
4852447158,"Countries in the EU vary in Dental Health. 

The entire point was fluoride in water. Denmark has rejected flouridation and have the BEST 
Oral Health in the world.",5
1445467565707300864,I brush my hair with fluoride. I put mustard on it and eat the stuff.,4
903704159832219648,"Ok...?  But do we really need fluoride in our drinking water. Toothpaste, mouthwash, sure, but in our tapwater?",0
4033855240,RFK is talking about removing fluoride from water - he would have no chance,4
915912187,"What data? People keep saying there's data supporting this but not a single person has been willing to post said data. All I've seen is the Harvard study, which does not support the conclusion that .7mg/L or less fluoride in tap water has measurable negative effects.",6
907929618,Her margins go up every time there's a story about banning vaccines or getting fluoride out of the water.,4
1794796085283524608,What alternatives are there for brushing/protecting teeth against enamel deterioration/acidity that work just as well fluoride if not better?,4
4033855240,Now do an overlay of countries that receive fluoride via fluoridated salt,4
1642875849660563456,"Ed, have you been eating fluoride?",4
1214535763,France adds fluoride to table salt.,4
1214535763,"France, Switzerland, Czech Republic, Spain, Germany, Slovakia, and Austria add Fluoride to table salt. The EU also passed a regulation approving the addition of fluoride to table salt, water, and chewing gum.",2
1572356964713119744,"is there any correlation between fluoride, and cancers and diseases?",5
1674916502506545152,Sensodyne has high fluoride. Does that mean it will be banned supposedly they say that’s what lowers the sensitivity in the teeth.  Does anyone know details about this product enough to advise whether it will be banned or not and how dangerous it is in the levels that are in it?,4
1811332824781193216,"I’m not an expert on the health effects of water chlorination. But it allows us to drink tap water without getting sick, which is a necessity. Fluoridation does not treat the water and is not a necessity.",7
1491128318187360256,I never did a deep dive into the effectivness of fluoride in water but like you said the benefits should be marginal at best in the age of modern toothpaste and fluoride application in dentistry.,0
385735929,Fluoride.,4
187320612,You just made that up. Teach that to kids and fluoride  drinking adults. Harlem was a Black American enclave created by our people moving from the south to the north in the country they built by fighting in every war and building the financial base which this nation still thrives…,4
1741564360370106368,"He's always on about things being killed by dodgy water supposedly cos of fluoride or whatever

I laughed just cos I imagined his croaky voice",5
1686543774946607104,#NAME?,4
936257886707179520,My water has natural artesianal fluoride,4
1449037752817766400,It's is good for children in bone formation and teeth integrity but not your whole life.  You can get fluoride for kids over the counter.,4
1488960397029818368,Fluoride,4
125292562,I always find it interesting that many left-leaning persons point to Europe as a as “good example” on social policy. Only a small portion of Europe adds fluoride to their public water supplies.,4
907929618,It might be decisive. We'll learn after the fact that the fluoride and vaccine ban talk pushed them into her column at the last minute.,4
1487238241237356544,"Trump is talking about 
ELIMINATING INCOME TAX and may bring on Ron Paul to END THE FED

RFK Jr is going to stop fluoride in water, stop chemtrails, stop GMOs and poison vaccines

But you’re not going to vote??

Ridiculous!

Unfollowed.",3
1722759988370681856,Fluoride,4
1685042325787959296,"Interesting that it doesn't list chronic fluoride.. That number is 1.5ppm

The LD50 is not acute, that's lethal dosage. Meaning, that kills you. Prior to that, it's all just damage. That's the poi t I made. 

But since for lead, it's on 0.007, then we should be fine to use it.",0
1461100775812251648,By brainrot I meant I don’t have the mental energy to read an entire article when I asked a question that could’ve been answered with a few word response. I would genuinely like to see your sources about fluoride being a neurotoxin or that adding it to water is harmful.,7
1853924335045795840,"Ahem, ""Fluoride Rocks, Ma'am""",4
1839783782330564608,"At higher levels, fluoride can cause conditions like skeletal fluorosis, where bones become brittle. It’s time to rethink what 'safe' really means for fluoride in water. 🦷",1
907929618,RFK running his mouth and that Trump guy saying he was convinced vaccines cause autism. And fluoride in the water! Moderates will flee.,3
903995178066771968,Public schools and fluoride in the drinking water.,4
1577869245228228608,Funny thing about that is countries that outlaw fluoride in the water have better teeth than us but places with very little artificial sugars and no flouride like Africa have beautiful teeth...,4
1250151117650104320,"Additional Data and Studies: 
Till, C et al. (2020). Fluoride exposure from infant formula and child IQ in a Canadian birth cohort. 
Green, R. et al. (2019). Association between maternal fluoride exposure during pregnancy and IQ scores in offspring in Canada.",5
1033813288474300416,"!/N    Fluoride today has greatly reduced cavities compared to when I was a child some 80+ years ago.  It was commonplace in my time to see many cavities in children's mouths and that is before fluoride was  added to drinking water, today that's a rarity.  See2/N.",4
1737713480143405056,Its not.  Apparently some people get more fluoride in their water than others 😜,4
1737713480143405056,Yup.   Apparently some people get more fluoride in their water than others 😂😜,4
1588970951596810240,Science says fluoride is a neurotoxin.,7
1782039468205051904,You forgot the fluoride. Goes well with soy.,4
623926234,Fluoride affects people differently,4
1784352200908496896,We’re replacing the fluoride in the water with cynomel,4
1461100775812251648,"Would it make you feel better if I just read your .net article? Again, I genuinely do want to see your sources for fluoride specifically.",4
1277781766535704576,Not sure if that’s because of the fluoride y’all probably just never brushed your teeth back then 😂,4
1033813288474300416,"2/N continued. That has cut down dental work so I don't buy that part of your argument. What are some alternatives?  If they work, that's fine.  Fluoride is also used to reduce bacteria in drinking water and essential as an additive to swimming pools to reduce  E- coli bacteria.",3
1723838365190041600,"Fluoride,mercury and drugs probably",4
1651671140795056128,And it’s one primary source describing fluoride as you demanded,4
1383681759888297984,"Cavities are a result of vitamin/mineral deficiencies. Fluoride will never fix a vitamin d deficiency, or vitamin c, iron, magnesium, calcium, or any other deficiency that causes cavities.",3
589399108,Yep he said ban vaccinations and ban fluoridation of water.,4
1383681759888297984,"If you like it, buy it and put it in your own water. You have to be the dumbest person on the internet today.  
Either you misunderstood your dad, or your dad is dumb as fuck too. Fluoride isn't a cleaner.",7
1707882335411097600,"That glorious water with 92.7 fluoridation level

I can feel the beta particles from here",4
1096866792,Sodium fluoride is made with hydrofluoric acid and sodium carbonate. Hydrofluoric acid is from calcium fluoride and sulphuric acid. Why do I have to explain even the most basic chemistry to you?,2
867358519,"Spring water often contains fluoride.

Oops",4
1812307442903953408,"See, I drew you into an argument that's false. None of what I said was untrue and I didn't actually give my opinion on it. Read again, I never said it wasn't safe in supplied doses. Were those doses studied with the extra fluoride we imbibe in toothpaste and other sources?",0
1524874659107332096,"Are you saying RFK jr had nothing to do with it? It was Obama? Confusing. Took 90yrs to get the lead out. 75yrs for fluoride? Are you trying to argue about hero’s? Looking for clarification. RFK is an authentic &amp; heroic leader. I’m sure there are many others, such as yourself",5
111172236,He should use fluoride,4
1833512261333270528,Brush your teeth?  Many of us with our own wells are juuuust fine!  No fluoride!,4
1096866792,I mixed up washing soda and baking soda that’s on me but the point still stands that you didn’t know it was mostly made in a lab. So how much mg/L of fluoride do you think causes these symptoms and what evidence do you have to support it?,4
1586485301542760448,Fluoride drinker,4
1646620406328053760,"I like that idea. But I’d really like to narrow in on something specific again, possibly within that particular area.

Hmmm. There has been increased talk about fluoride lately. I guess I could specifically dig into that one for a while…",4
883688977,RFK Junior was trying hard to bridge the divide with his no fluoride policy,1
2363187157,There is no fluoride in the water on Long Island and literally nothing happened.,4
1785953017570754560,"I've been pretty critical of Trump and his Jewish stances, but I do my best to hope for the best and not hate on pro-Trumpers. I doubt he will follow through with his promises but I hope. End the Fed. Build the Wall. Ban Fluoride. One can hope. I don't think we're lazy mfrs.",6
821431131111387136,What happened that stopped the inspiration ? Technology? Fluoride retardation ?,4
1693142316742295552,Must be the fluoride in the Water !,4
1848281355114954752,I have a mineral based toothpaste which is fluoride free🫡,0
16632562,Do blue states have higher amounts of fluoride in their drinking water?,4
1330570266481627136,Fluoride,4
204499266,Same with his statement on #fluoride - “advising” water districts to stop fluoridation which is legislated at the state level and local level.,6
1321185534111264768,They must pump up the fluoride,4
29476754,Can’t you just get fluoride tablets?,1
1666439765556690944,"The NTP report stated their standards for including and rejecting studies, which is standard in scientific literature reviews. Studies poorly designed, case studies ... are not included. Did you know there are nearly 6000 water systems in the U.S. that don't need added fluoride?",5
250027109,Nigga just brush your teeth with TOOTHPASTE! You can even use higher fluoridated toothpaste if you want.,4
297013346,"Most of us still have to live a human life every day so while we understand both sides are corrupt/working for Israel..his side actually is waking ppl up about fluoride in water, vaccines, food chemicals and things that would benefit most, it’s ok to be grateful for that.",3
1391831679992467456,Not saying it's fluoride in the water.. but it's...,4
443091203,fluoride stare during gearhead is crazy,3
1523210028,Did you wash it down with fluoridated water while there’s still time?,2
1547890614603509760,That's probably why RFK jr wants to remove Fluoride  from the water!,4
1658496937861996544,Gotta be the fluoride!,4
1296111185427931136,they in here worried bout fluoride now,0
945774218276372480,lol time.. you’re worried about fluoride??,0
978345291928649728,It’s because you have fluoride in your anus and the insects are in your skin. Do you feel them? They are laying eggs!,2
1280519791116255232,How much fluoride is in the municipal water?  Serious question,4
1594729195325775872,What is Nate Fluoride saying,4
1392314577958830080,"RFK talking about fluoride and  calcified pineal glands on Tucker Carlson's live election feed.

LFG",5
1794849873142956032,They have fluoridated water up there,2
1687631291846623232,"Some other sources of fluoride:

- Shower water
- Anything made with water, e.g. bread, pasta, etc.",4
1519362403837702144,This post as RFKjr is talking about increasing IQ by removing fluoride from the water. Lol,5
1839783782330564608,The EPA recommends re-evaluating fluoride in our water supply due to concerns over health risks like brittle bones and teeth damage. What’s in your tap water? 💧,4
1612205976005795840,The water still tastes like Fluoride.,4
1406430305720885248,"I'm so confused. I haven't had fluoride in my water in.... Idk, 25+ years? My teeth are fine. They make fluoride available to anyone.",4
427878481,Start hoarding fluoride,4
1676607755673645056,Fluoridated water,4
774078855271313408,Gonna start bottling and selling water with fluoride in it before January 20th who wants in,4
18179033,apparently its spelled fluoride.,5
427878481,Start hoarding fluoride,4
1283513720363036672,"My sister is very liberal and votes dem but hasn’t tuned into the election cycle except for today so now I’ve been sending her all the RFK Jr. Stories (bear, worm brain, fluoride etc.) and she is so shook.",6
1347897037208100864,"START HOARDING FLUORIDE!!! 🤣

#ElectionDay",4
1316284310249324544,I'll eat them with an ice-cold glass of fluoride-free tap water,7
16826897,"Hey, hey kid, I can hook you up with some fluoride, what do you need?",4
1595308618085060608,"Yet one more thing my dad was always right about…
Constitutional Republic
Fluoride in the water
Ron Paul
US out of UN
Microwaves
…",4
19755538,I hope they all have more perspective when they stop consuming all that fluoride 🤔👍,4
19133190,Tagging the Fluoride Action Network 🤣,4
2883545680,looking fwd to no more fluoride🇺🇸,4
1594418326171688960,“And fluoride!”,4
1655767682199715840,"However, cells within your bone are constantly replacing  old bone with new bone, meaning what very little fluoride does get into your bones, doesn't last for long. Fluoride doesn't accumulate in your body; it's very readily disposed of through urine.",5
1518807839669911552,"They introduced fluoride at the same time as disposable tooth brushes and toothpaste 

Coiñcidence?",4
3714435074,"Do you know what parents gave their kids every day before fluoride was in water .... they gave their kids fluoride tablets! 

You could tell at school the kids that didn't get fluoride because they all had rotten teeth. 

I remember.",1
47787664,So when RFK takes the fluoride out of the drinking water does this mean I have to stop sweeting my toothpaste with sugar?,0
1904866352,"Then why do our refrigerators have filters for the water?  It’s definitely taking the majority of fluoride out. If fluoride is so important, then your toothpaste should provide enough to fight cavities",4
282716858,Not the Fluoride Action Network tag....,4
1485851752670928896,"Don’t forget, he’s also taking fluoride out of public water infrastructure",4
1675327129792266240,Sorry… all I heard was fluoride free water 😂,4
835397489998036992,"Even on the label of fluoride toothpaste, there is a warning ""Do not swallow."" Young children must only use a pea sized amount for supervised brushing to minimize swallowing. It's like the Covid Crap shots. The risk outweighs the benefits",4
776610239709937664,"So we're not really going to be taking the fluoride out of the water, are we?",4
1655767682199715840,"Skeletal fluorosis is caused by sustained exposure to high levels of fluoride--levels much higher than what is currently permitted by the EPA. 

It would do you well to understand that the dose makes the poison.",2
243384672,"1. Ban aerial weather modification and spraying. 
2. Continue to clean up voter roles and ban illegals from voting
3. Continue to beef up border 
4. Ban fluoride in water supply
5. Promote ranching and farming 
6. School choice
7. Task force for rounding up dangerous illegals.",4
18292639,"Ban gender reassignment for &lt;18s
Ban fluoride
Create a national govt bitcoin reserve",6
49264728,Anybody know a good fluoride guy?,4
169617289,time to stock up on fluoride,4
785309839492800512,Studies show that fluoride affects brain development or some such…,4
377040375,Maybe once we’ve gotten the fluoride out of the water.,6
22775788,Filling my bathtub with 4 years of precious fluoride water.,4
1586312054377680896,You know you can actually obtain all the fluoride files then publish them. Fluoride can be banned tomorrow if you really want to ban it.,4
3051623806,Can I elect to have fluoride in my water? RFK Jr?,6
258071605,"Free Ross!

Remove the Fluoride!

Fire Gary!",4
1244441869037207552,Hi  wen no more seed oil and fluoride?,4
22775788,"I will, to stock up on fluoride",4
7848802,In Mexico they have fluoridated salt bc people can't/don't drink the water. Fwiw.,2
3480690440,We have fluoride in our water. Move to Australia!,4
1629539517274243072,There do be fluoride in toothpaste.,0
24524838,"See, most of us rural residents have never even had fluoridated water, so I never understood the big hate against it.",2
1432209649428615168,Do you think they will actually ban vaccines and fluoride or is that fear mongering?,4
4063110105,"so lets see if Trump sticks to his promise with the 

&gt; JFK files getting released, 

&gt; removing fluoride from tap water, 

&gt; and freeing Ross Ulbricht",7
15883347,when was there any evidence that ingesting fluoride had any affect on teeth?,4
